SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA
68455,UTC,192.08333333333334,110.5267562879445,212.42668110918544,8.115401234567901,0.0,251.80865316358023,1.9576875,0.9845709443192444
66132,UTC,192.08333333333334,0.188506793871061,0.3720277296360485,0.006026234567901235,0.0,0.4473854166666667,0.0,1.0
66136,UTC,192.08333333333334,61.665164981864386,109.08739206947945,10.104158950617283,0.0,137.64497070819067,0.1615138888888889,0.9976559319489047
62868,UTC,192.08333333333334,96.43775079502747,172.79712593876368,14.705177469135803,0.0,213.38361033950616,0.0006388888888888888,0.999994011845849
65783,UTC,192.08333333333334,248.53062471683214,470.04654875535664,3.8015354938271604,30.0,512.1791294108162,0.19188194444444445,0.9992510039007207
63057,UTC,192.08333333333334,99.24928158427291,169.42340265742348,10.228013117283952,0.0,209.87488850308642,0.18129861111111112,0.9982738084166732
66034,UTC,192.08333333333334,18.377506504770167,18.261683997689197,6.176597222222222,0.0,38.5224675925926,0.30283333333333334,0.9844002067666596
71393,UTC,192.08333333333334,82.44435675050593,159.13247833622185,2.884741512345679,0.0,192.1301377314815,0.0,1.0
66234,UTC,192.08333333333334,76.2560147441457,142.6603668399769,1.151195987654321,0.0,166.8293252314815,0.0,1.0
62288,UTC,192.08333333333334,71.77308037004914,141.71957250144425,2.0342631172839507,0.0,169.33084683641974,0.04097222222222222,0.9995161860757008
71554,UTC,192.08333333333334,159.24369904596702,313.6614442518775,3.564888117283951,10.0,370.7437839506173,0.561423611111111,0.9969759453965223
68953,UTC,192.08333333333334,72.98665943914428,143.80988136574075,1.5314973056197074,0.0,169.91022222222222,0.030381944444444444,0.9996424404327213
71296,UTC,192.08333333333334,79.66900549291704,141.71529173887924,14.042712191358023,5.0,170.05106828703705,0.15055555555555558,0.9982308564142164
67335,UTC,222.16666666666666,66.47708036495439,113.88730086250634,18.83039003605375,0.0,125.4602950617284,0.0,1.0
62374,UTC,192.08333333333334,139.44877565770454,265.11223090277775,15.81854118552733,0.0,317.16006944444445,3.1585069444444445,0.9802789648976847
62919,UTC,192.08333333333334,57.45539028620989,106.0683997689197,4.981334876543209,0.0,132.4397237654321,1.029777777777778,0.9845690923263934
71403,UTC,192.08333333333334,124.11264671870482,238.61617273252457,7.381176697530865,0.0,269.5691176697531,3.520215277777778,0.9742193132204536
70832,UTC,192.08333333333334,111.25580080948251,215.23818024263431,6.707133487654321,15.0,254.3639398148148,0.0,1.0
62571,UTC,192.08333333333334,164.77201214223766,307.5002050837666,3.6475925925925927,5.0,388.8706265432099,0.0,1.0
